AC,priority,label-val,between_connectivity,cluster
HR5546A,False,1,0,4.0
HR5548A,False,0,0,0.0
HR5550A,False,1,0,0.0
HR5552A,False,0,0,2.0
HR5553A,False,1,0,0.0
HR5554A,False,0,0,4.0
HR5555A,False,1,0,2.0
HR5556A,False,0,0,0.0
HR5557A,False,0,0,2.0
HR5559A,False,1,0,0.0
HR5560A,False,0,0,4.0
HR5562A,False,1,0,2.0
HR5563A,False,1,0,4.0
HR5564A,False,1,0,0.0
HR5569A,False,1,0,2.0
HR558,False,0,0,2.0
HR559,False,0,0,2.0
HR561,False,0,0,2.0
HR562,False,0,0,2.0
HR563,False,0,0,2.0
HR564,False,1,0,4.0
HR575,False,0,0,0.0
HR580,False,0,0,4.0
HR583,False,0,0,2.0
HR599,False,1,0,2.0
HR606,False,1,0,3.0
HR611,False,0,0,4.0
HR623,False,0,0,0.0
HR624,False,0,0,3.0
HR636,False,0,0,0.0
HR637,False,0,0,0.0
HR639,False,1,0,0.0
HR642,False,0,0,4.0
HR653,False,0,0,0.0
HR657,False,0,0,3.0
HR661,False,1,0,2.0
HR669,False,0,0,2.0
HR688,False,0,0,4.0
HR708,False,0,0,0.0
HR79,False,0,0,2.0
HR803,False,0,0,4.0
HR807,False,0,0,3.0
HR811,False,1,0,3.0
HR812,False,0,0,3.0
HR815,False,0,0,3.0
HR820,False,0,0,0.0
HR824,False,1,0,3.0
HR828,False,0,0,3.0
HR830,False,0,0,2.0
HR833,False,1,0,0.0
HR839,False,0,0,4.0
HR844,False,1,0,2.0
HR845,False,1,0,0.0
HR856,False,0,0,2.0
HR857,False,0,0,2.0
HR86,False,0,0,2.0
HR860,False,0,0,2.0
HR863,False,1,0,0.0
HR866,False,0,0,2.0
HR867,False,0,0,2.0
HR881,False,0,0,0.0
HR894,False,1,0,2.0
HR897,False,1,0,4.0
HR911,False,1,0,4.0
HR919,False,1,0,0.0
HR924,False,0,0,2.0
HR925,False,0,0,4.0
HR926,False,0,0,2.0
HR927,False,0,0,0.0
HR930,False,1,0,0.0
HR937,False,0,0,2.0
HR938,False,1,0,2.0
HR939,False,1,0,3.0
HR944,False,0,0,4.0
HR945,False,1,0,4.0
HR947,False,0,0,4.0
HR953,False,1,0,0.0
HR956,False,1,0,1.0
HR957,False,1,0,2.0
HR958,False,0,0,0.0
HR963,False,1,0,4.0
HR965,False,0,0,2.0
HR969,False,0,0,4.0
HR970,False,1,0,0.0
HR977,False,0,0,0.0
HR978,False,0,0,2.0
HR994,False,0,0,4.0
HR995,False,0,0,3.0
HR996,False,0,0,0.0
HR997,False,1,0,2.0
HR998,False,1,0,2.0
HDR1,False,0,0,2.0
HDR10,False,1,0,4.0
HDR13,False,1,0,3.0
HDR14,False,1,0,1.0
HDR15,False,1,0,1.0
HDR18,False,0,0,3.0
HDR20,False,1,0,3.0
HDR26,False,0,0,2.0
HDR27,False,0,0,4.0
HDR28,False,0,0,1.0
HDR28A,False,1,0,1.0
HDR29,False,0,0,4.0
HDR3,False,1,0,4.0
HDR31,False,0,0,0.0
HDR32,False,0,0,2.0
HDR33,False,1,0,1.0
HDR34,False,0,0,3.0
HDR35,False,0,0,3.0
HDR36,False,0,0,4.0
HDR37,False,0,0,3.0
HDR38,False,0,0,2.0
HDR39,False,0,0,0.0
HDR4,False,0,0,1.0
HDR42,False,0,0,4.0
HDR43,False,0,0,4.0
HDR44,False,0,0,2.0
HDR45,False,1,0,1.0
HDR46,False,1,0,4.0
HDR47,False,0,0,4.0
HDR48,False,0,0,2.0
HDR58,False,1,0,2.0
HDR60,False,1,0,1.0
HDR61,False,1,0,1.0
HDR62,False,1,0,3.0
HDR65,False,0,0,1.0
HDR67,False,1,0,0.0
HDR7,False,0,0,4.0
HDR72,False,0,0,1.0
HDR74,False,1,0,4.0
HDR75,False,0,0,4.0
HDR76,False,0,0,3.0
HDR78,False,0,0,1.0
HDR79,False,0,0,3.0
HDR8,False,1,0,2.0
HDR82,False,1,0,0.0
HDR84,False,1,0,0.0
HDR85,False,1,0,1.0
HDR86,False,1,0,2.0
HDR88,False,0,0,4.0
HDR89,False,0,0,4.0
HDR89A,False,1,0,3.0
HDR90B,False,0,0,2.0
HDR90C,False,0,0,2.0
HMR10,False,0,0,0.0
HMR107,False,1,0,4.0
HMR109,False,0,0,4.0
HMR11,False,1,0,1.0
HMR111,False,1,0,4.0
HMR112,False,0,0,1.0
HMR114,False,0,0,1.0
HMR115,False,0,0,2.0
HMR116,False,1,0,1.0
HMR117,False,0,0,1.0
HMR118,False,1,0,1.0
HMR119,False,0,0,1.0
HMR12,False,1,0,2.0
HMR121,False,0,0,0.0
HMR124,False,1,0,4.0
HMR125,False,0,0,0.0
HMR126,False,0,0,1.0
HMR128,False,0,0,0.0
HMR13,False,0,0,3.0
HMR130,False,0,0,2.0
HMR131,False,0,0,4.0
HMR132,False,1,0,4.0
HMR133,False,0,0,2.0
HMR135,False,0,0,1.0
HMR136,False,0,0,2.0
HMR137,False,0,0,1.0
HMR138,False,0,0,4.0
HMR139,False,1,0,1.0
HMR14,False,1,0,1.0
HMR140,False,0,0,3.0
HMR142,False,0,0,3.0
HMR143,False,1,0,3.0
HMR144,False,0,0,3.0
HMR145,False,0,0,3.0
HMR146,False,0,0,3.0
HMR148,False,0,0,3.0
HMR149,False,0,0,2.0
HMR15,False,1,0,1.0
HMR152,False,0,0,3.0
HMR153,False,1,0,3.0
HMR157A,False,0,0,3.0
HMR16,False,1,0,4.0
HMR17,False,0,0,0.0
HMR171,False,0,0,3.0
HMR171A,False,0,0,3.0
HMR173,False,0,0,2.0
HMR173A,False,1,0,2.0
HMR179,False,1,0,0.0
HMR180,False,1,0,3.0
HMR193A,False,1,0,3.0
HMR2,False,1,0,3.0
HMR3,False,1,0,3.0
HMR4,False,1,0,0.0
HMR62,False,1,0,4.0
HMR65,False,1,0,1.0
HMR66,False,1,0,0.0
HMR73,False,1,0,3.0
HMR8,False,0,0,3.0
HMR80,False,0,0,1.0
HMR84,False,1,0,1.0
HMR89,False,0,0,4.0
HMR91,False,1,0,3.0
HSR1,False,0,0,3.0
HSR10,False,0,0,4.0
HSR107,False,0,0,1.0
HSR108,False,0,0,4.0
HSR109,False,0,0,4.0
HSR112,False,0,0,0.0
HSR118,False,0,0,4.0
HSR12,False,0,0,3.0
HSR123,False,0,0,0.0
HSR128,False,1,0,1.0
HSR13,False,0,0,3.0
HSR131,False,0,0,3.0
HSR133,False,0,0,3.0
HSR14,False,1,0,3.0
HSR15,False,0,0,0.0
HSR18,False,0,0,3.0
HSR20,False,0,0,4.0
HSR23,False,0,0,3.0
HSR27,False,0,0,4.0
HSR28,False,0,0,0.0
HSR29,False,0,0,1.0
HSR3,False,0,0,3.0
HSR30,False,1,0,1.0
HSR31,False,0,0,2.0
HSR32,False,1,0,3.0
HSR33,False,0,0,4.0
HSR34,False,0,0,0.0
HSR4,False,0,0,2.0
HSR40,False,0,0,1.0
HSR41,False,0,0,3.0
HSR42,False,0,0,0.0
HSR43,False,0,0,3.0
HSR47,False,0,0,3.0
HSR48,False,0,0,1.0
HSR49,False,0,0,2.0
HSR5,False,0,0,3.0
HSR52,False,0,0,0.0
HSR55,False,1,0,1.0
HSR57,False,1,0,0.0
HSR6,False,0,0,3.0
HSR7,False,0,0,1.0
HSR8,False,0,0,0.0
HSR9,False,1,0,4.0
IR104,False,0,0,2.0
IR110A,False,0,0,2.0
IR111A,False,0,0,0.0
IR112A,False,0,0,1.0
IR113,False,0,0,0.0
IR113A,False,0,0,4.0
IR115A,False,0,0,4.0
IR116A,False,0,0,2.0
IR117A,False,0,0,0.0
IR118,False,0,0,0.0
IR119A,False,0,0,0.0
IR123,False,1,0,3.0
IR124,False,1,0,3.0
IR125,False,1,0,3.0
IR127,False,1,0,3.0
IR128,False,1,0,2.0
IR129,False,1,0,2.0
IR130,False,1,0,0.0
IR131,False,1,0,1.0
IR132,False,0,0,1.0
IR132A,False,1,0,1.0
IR133,False,0,0,4.0
IR134,False,0,0,3.0
IR136,False,0,0,3.0
IR138,False,0,0,0.0
IR140,False,0,0,0.0
IR141,False,1,0,2.0
IR144,False,0,0,1.0
IR145,False,0,0,2.0
IR146,False,1,0,4.0
IR156,False,0,0,4.0
IR159,False,1,0,2.0
IR162,False,0,0,1.0
IR163,False,0,0,1.0
IR166,False,1,0,3.0
IR169,False,1,0,4.0
IR170,False,0,0,4.0
IR173,False,1,0,3.0
IR175,False,0,0,1.0
IR176,False,1,0,0.0
IR177,False,1,0,1.0
IR178,False,1,0,4.0
IR182,False,1,0,2.0
IR183,False,1,0,2.0
IR184,False,0,0,0.0
IR185,False,1,0,4.0
IR186,False,1,0,4.0
IR186A,False,1,0,3.0
IR191,False,1,0,2.0
IR56,False,0,0,1.0
IR66,False,1,0,3.0
IR71,False,0,0,1.0
IR75,False,1,0,4.0
IR87,False,0,0,0.0
IR98,False,1,0,2.0
IR99,False,0,0,4.0
JR106,False,1,0,1.0
JR107,False,0,0,4.0
JR109,False,0,0,4.0
JR112,False,0,0,1.0
JR120,False,1,0,3.0
JR125,False,0,0,0.0
JR126,False,0,0,2.0
JR127,False,0,0,4.0
JR128,False,0,0,4.0
JR129,False,0,0,2.0
JR136,False,0,0,4.0
JR136A,False,0,0,3.0
JR136E,False,0,0,2.0
JR137,False,1,0,4.0
JR137A,False,0,0,4.0
JR138,False,1,0,3.0
JR14,False,1,0,2.0
JR140,False,1,0,3.0
JR141,False,1,0,3.0
JR144,False,1,0,4.0
JR145,False,1,0,2.0
JR149,False,1,0,2.0
JR18,False,1,0,1.0
JR19,False,1,0,3.0
JR21,False,1,0,1.0
JR22,False,0,0,1.0
JR23A,False,0,0,3.0
JR24,False,1,0,4.0
JR24A,False,0,0,4.0
JR25,False,1,0,0.0
JR25A,False,0,0,3.0
JR26,False,0,0,1.0
JR27,False,0,0,4.0
JR27A,False,0,0,4.0
JR28,False,1,0,1.0
JR30,False,1,0,1.0
JR30A,False,0,0,3.0
JR31,False,1,0,1.0
JR32,False,1,0,2.0
JR32A,False,0,0,2.0
JR33,False,1,0,3.0
JR35A,False,0,0,1.0
JR36,False,0,0,2.0
JR36A,False,0,0,2.0
JR38,False,1,0,2.0
JR38A,False,0,0,2.0
JR39,False,0,0,1.0
JR40A,False,0,0,2.0
JR41,False,0,0,0.0
JR41A,False,0,0,0.0
JR42,False,0,0,0.0
JR42A,False,0,0,0.0
JR43A,False,0,0,4.0
JR44,False,0,0,0.0
JR44A,False,0,0,0.0
JR45A,False,0,0,4.0
JR46,False,1,0,2.0
JR46A,False,0,0,2.0
JR47A,False,0,0,4.0
JR48A,False,0,0,3.0
JR49,False,0,0,2.0
JR49A,False,0,0,4.0
JR50,False,0,0,0.0
JR50A,False,0,0,0.0
JR51,False,0,0,0.0
JR52,False,1,0,4.0
JR52A,False,0,0,4.0
JR53,False,1,0,2.0
JR53A,False,0,0,2.0
JR55A,False,0,0,2.0
JR56,False,1,0,0.0
JR56A,False,0,0,3.0
JR57,False,0,0,3.0
JR59,False,0,0,2.0
JR60,False,1,0,2.0
JR61,False,1,0,1.0
JR62,False,1,0,2.0
JR64,False,0,0,4.0
JR65,False,1,0,3.0
JR66,False,0,0,2.0
JR67,False,0,0,4.0
JR69,False,0,0,3.0
JR70,False,0,0,2.0
JR71,False,1,0,1.0
JR72,False,1,0,2.0
JR73,False,0,0,2.0
JR74,False,1,0,4.0
JR75,False,0,0,2.0
JR76,False,1,0,1.0
JR78,False,0,0,0.0
JR79,False,0,0,0.0
KR105,False,1,0,0.0
KR107,False,0,0,4.0
KR108,False,1,0,0.0
KR113,False,1,0,3.0
KR121,False,1,0,3.0
KR56,False,1,0,0.0
KR57,False,1,0,0.0
KR61,False,1,0,4.0
KR75,False,1,0,4.0
KR77,False,1,0,1.0
KR82,False,0,0,1.0
KR84,False,0,0,2.0
KR85,False,1,0,3.0
KR87,False,0,0,4.0
KR88,False,0,0,4.0
KR89,False,1,0,4.0
KR90,False,1,0,1.0
KR96,False,1,0,2.0
KR98,False,1,0,2.0
KR98A,False,1,0,3.0
KR98B,False,0,0,3.0
KR98C,False,0,0,3.0
LR1,False,0,0,3.0
LR19,False,0,0,3.0
LR20,False,0,0,3.0
LAR1,False,1,0,1.0
LAR10,False,1,0,4.0
LAR12,False,1,0,3.0
LAR15,False,1,0,2.0
LAR16,False,1,0,4.0
LAR17,False,1,0,4.0
LAR18,False,0,0,2.0
LAR19,False,1,0,1.0
LAR24,False,1,0,2.0
LAR25,False,1,0,2.0
LAR26,False,1,0,2.0
LAR26B,False,1,0,3.0
LAR26C,False,1,0,3.0
LAR27,False,0,0,4.0
LAR28,False,0,0,4.0
LAR28A,False,0,0,0.0
LAR28C,False,1,0,0.0
LAR3,False,1,0,3.0
LAR31,False,0,0,2.0
LAR32,False,1,0,0.0
LAR33,False,1,0,4.0
LAR43,False,1,0,3.0
LAR6,False,1,0,1.0
LAR7,False,0,0,1.0
LAR9,False,0,0,1.0
LBR1,False,1,0,4.0
LBR16A,False,1,0,0.0
LBR16B,False,1,0,0.0
LBR18,False,1,0,4.0
LBR2,False,0,0,0.0
LBR23,False,0,0,3.0
LBR24,False,0,0,4.0
LBR27,False,1,0,3.0
LBR27A,False,0,0,3.0
LBR27B,False,1,0,3.0
LBR3,False,0,0,0.0
LBR4,False,1,0,0.0
LBR6,False,1,0,0.0
LBR7,False,0,0,4.0
LBR8,False,0,0,0.0
LBR9,False,0,0,4.0
LCR1,False,1,0,4.0
LCR10,False,0,0,0.0
LCR11,False,0,0,4.0
LCR13,False,1,0,0.0
LCR15A,False,1,0,4.0
LCR19,False,1,0,3.0
LCR2,False,1,0,0.0
LCR20,False,1,0,3.0
LCR22,False,1,0,3.0
LCR22A,False,0,0,3.0
LCR29,False,1,0,3.0
LCR3,False,0,0,0.0
LCR4,False,0,0,4.0
LCR5,False,1,0,4.0
LCR7,False,0,0,0.0
LCR8,False,0,0,4.0
LGR1,False,1,0,0.0
LGR10,False,1,0,1.0
LGR101,False,1,0,4.0
LGR104,False,0,0,0.0
LGR107,False,1,0,4.0
LGR11,False,0,0,3.0
LGR110,False,1,0,0.0
LGR111A,False,0,0,0.0
LGR111B,False,0,0,0.0
LGR112,False,0,0,2.0
LGR113,False,1,0,0.0
LGR115A,False,0,0,3.0
LGR118,False,1,0,3.0
LGR12,False,0,0,3.0
LGR13,False,1,0,0.0
LGR130,False,1,0,1.0
LGR135A,False,0,0,4.0
LGR138,False,1,0,3.0
LGR16,False,0,0,0.0
LGR17,False,0,0,2.0
LGR19,False,0,0,4.0
LGR2,False,0,0,2.0
LGR20,False,1,0,4.0
LGR21,False,1,0,4.0
LGR22,False,1,0,2.0
LGR23,False,0,0,4.0
LGR24,False,1,0,1.0
LGR25,False,1,0,4.0
LGR26,False,1,0,3.0
LGR27,False,1,0,3.0
LGR28,False,0,0,3.0
LGR30,False,0,0,3.0
LGR31,False,0,0,3.0
LGR32,False,0,0,0.0
LGR34,False,0,0,1.0
LGR34A,False,1,0,1.0
LGR35,False,0,0,3.0
LGR36,False,0,0,3.0
LGR38,False,0,0,2.0
LGR39,False,0,0,2.0
LGR41,False,0,0,0.0
LGR42,False,1,0,1.0
LGR44,False,0,0,2.0
LGR46,False,0,0,1.0
LGR47,False,1,0,2.0
LGR49,False,0,0,0.0
LGR5,False,0,0,4.0
LGR50,False,1,0,4.0
LGR51,False,0,0,4.0
LGR52,False,1,0,4.0
LGR53,False,0,0,2.0
LGR54,False,1,0,2.0
LGR55,False,0,0,4.0
LGR56,False,0,0,2.0
LGR6,False,0,0,1.0
LGR69,False,1,0,4.0
LGR7,False,1,0,0.0
LGR73,False,0,0,1.0
LGR78,False,0,0,0.0
LGR79,False,0,0,2.0
LGR8,False,0,0,3.0
LGR81,False,0,0,0.0
LGR82,False,1,0,4.0
LGR86,False,0,0,2.0
LGR87,False,0,0,0.0
LGR88,False,0,0,3.0
LGR9,False,0,0,0.0
LGR90,False,0,0,1.0
LGR98,False,0,0,1.0
LGR99,False,1,0,0.0
LKR101,False,1,0,1.0
LKR103,False,1,0,2.0
LKR105,False,1,0,4.0
LKR107,False,1,0,4.0
LKR109,False,1,0,0.0
LKR110,False,0,0,0.0
LKR111,False,1,0,4.0
LKR114,False,1,0,2.0
LKR116,False,1,0,4.0
LKR126A,False,0,0,4.0
LKR12A,False,0,0,3.0
LKR4,False,1,0,3.0
LKR73,False,1,0,3.0
LKR87,False,1,0,3.0
LKR93,False,1,0,2.0
LKR94,False,1,0,2.0
LKR95,False,1,0,1.0
LKR96,False,1,0,2.0
LKR96B,False,0,0,3.0
LKR96D,False,1,0,3.0
LKR97,False,1,0,1.0
LKR97A,False,0,0,3.0
LKR98,False,1,0,3.0
LKR99,False,1,0,0.0
LMR11,False,1,0,3.0
LMR123,False,1,0,3.0
LMR13,False,1,0,0.0
LMR131,False,1,0,2.0
LMR132,False,1,0,2.0
LMR134A,False,0,0,3.0
LMR134D,False,0,0,3.0
LMR139,False,1,0,0.0
LMR140,False,0,0,0.0
LMR141,False,1,0,2.0
LMR142,False,1,0,4.0
LMR144,False,1,0,4.0
LMR145,False,1,0,2.0
LMR147,False,1,0,2.0
LMR148,False,0,0,2.0
LMR150,False,1,0,4.0
LMR152,False,1,0,0.0
LMR159A,False,0,0,3.0
LMR159B,False,1,0,3.0
LMR159C,False,1,0,3.0
LMR161,False,1,0,4.0
LMR18,False,1,0,1.0
LMR22,False,1,0,2.0
LMR23,False,0,0,1.0
LMR25,False,0,0,4.0
LMR30,False,1,0,1.0
LMR32,False,1,0,3.0
LMR37,False,1,0,3.0
LMR41,False,1,0,2.0
LMR5,False,1,0,1.0
LMR6,False,1,0,4.0
LMR8,False,1,0,4.0
LPR1,False,1,0,2.0
LPR102,False,0,0,4.0
LPR103,False,0,0,3.0
LPR104,False,1,0,4.0
LPR106,False,1,0,2.0
LPR107,False,1,0,2.0
LPR108,False,1,0,0.0
LPR109,False,1,0,4.0
LPR11,False,0,0,0.0
LPR110,False,0,0,4.0
LPR111,False,0,0,2.0
LPR114,False,1,0,0.0
LPR12,False,0,0,2.0
LPR123,False,1,0,3.0
LPR123A,False,0,0,3.0
LPR127A,False,1,0,3.0
LPR13,False,1,0,3.0
LPR14,False,1,0,3.0
LPR15,False,0,0,0.0
LPR16,False,1,0,0.0
LPR17,False,0,0,4.0
LPR18,False,1,0,2.0
LPR19,False,1,0,3.0
LPR2,False,0,0,2.0
LPR20,False,0,0,0.0
LPR22,False,1,0,0.0
LPR23,False,1,0,3.0
LPR24,False,1,0,2.0
LPR27,False,1,0,0.0
LPR28,False,0,0,0.0
LPR29,False,0,0,2.0
LPR3,False,0,0,2.0
LPR30,False,1,0,3.0
LPR33,False,1,0,3.0
LPR36,False,1,0,2.0
LPR37,False,0,0,1.0
LPR38,False,1,0,4.0
LPR4,False,1,0,1.0
LPR45,False,1,0,0.0
LPR46,False,0,0,0.0
LPR5,False,1,0,4.0
LPR6,False,1,0,2.0
LPR63,False,1,0,3.0
LPR67,False,1,0,4.0
LPR7,False,0,0,2.0
LPR71,False,1,0,1.0
LPR8,False,0,0,2.0
LPR9,False,0,0,1.0
LPR95,False,1,0,2.0
LPR95B,False,0,0,3.0
LPR95C,False,0,0,3.0
LPR96,False,0,0,2.0
LPR96A,False,1,0,3.0
LPR96B,False,0,0,3.0
LPR96C,False,1,0,3.0
LPR96D,False,1,0,3.0
LPR96E,False,1,0,3.0
LPR97,False,1,0,3.0
LPR99,False,0,0,3.0
MR100,False,0,0,0.0
MR100A,False,0,0,0.0
MR100B,False,0,0,0.0
MR101,False,1,0,3.0
MR101B,False,1,0,4.0
MR102,False,1,0,1.0
MR102A,False,0,0,4.0
MR102B,False,0,0,4.0
MR104,False,0,0,1.0
MR106,False,0,0,3.0
MR111,False,1,0,4.0
MR35,False,0,0,2.0
MR36A,False,1,0,1.0
MR37,False,0,0,3.0
MR38,False,0,0,3.0
MR40,False,0,0,1.0
MR41,False,0,0,1.0
MR73,False,1,0,3.0
MR80,False,1,0,3.0
MR81,False,1,0,0.0
MR83,False,0,0,0.0
MR89,False,0,0,2.0
MR90,False,0,0,1.0
MR91,False,1,0,0.0
MR92,False,1,0,2.0
MR95,False,1,0,2.0
MR96,False,1,0,1.0
MR97,False,0,0,0.0
MR98A,False,1,0,3.0
MR98B,False,0,0,3.0
MR99A,False,1,0,0.0
MR99B,False,0,0,0.0
MAR102,False,0,0,4.0
MAR106,False,1,0,4.0
MAR108,False,0,0,4.0
MAR109,False,1,0,4.0
MAR110,False,0,0,4.0
MAR111,False,0,0,0.0
MAR112,False,0,0,2.0
MAR113,False,1,0,0.0
MAR114,False,1,0,4.0
MAR116,False,1,0,0.0
MAR117,False,1,0,4.0
MAR118,False,1,0,4.0
MAR119,False,0,0,0.0
MAR120,False,0,0,2.0
MAR122,False,0,0,2.0
MAR123,False,1,0,0.0
MAR124,False,1,0,0.0
MAR125,False,0,0,0.0
MAR126,False,0,0,4.0
MAR127,False,1,0,0.0
MAR128,False,1,0,0.0
MAR129,False,0,0,2.0
MAR130,False,0,0,2.0
MAR131,False,0,0,0.0
MAR133,False,0,0,2.0
MAR135,False,0,0,2.0
MAR176,False,1,0,4.0
MAR177,False,0,0,1.0
MAR178,False,1,0,1.0
MAR179,False,1,0,0.0
MAR182,False,1,0,0.0
MAR185,False,1,0,2.0
MAR188,False,1,0,0.0
MAR189,False,1,0,1.0
MAR191,False,0,0,1.0
MAR193,False,1,0,2.0
MAR194,False,1,0,0.0
MAR196,False,0,0,1.0
MAR197,False,0,0,4.0
MAR198,False,1,0,3.0
MAR199,False,1,0,3.0
MAR200,False,1,0,3.0
MAR201,False,1,0,4.0
MAR205,False,1,0,0.0
MAR208,False,1,0,1.0
MAR210A,False,0,0,0.0
MAR210B,False,0,0,0.0
MAR210C,False,0,0,2.0
MAR211,False,1,0,4.0
MAR211A,False,1,0,1.0
MAR211B,False,0,0,1.0
MAR211D,False,0,0,1.0
MAR212A,False,0,0,3.0
MAR213,False,1,0,1.0
MAR214,False,1,0,4.0
MAR214A,False,1,0,1.0
MAR214B,False,0,0,1.0
MAR214D,False,1,0,1.0
MAR214F,False,1,0,1.0
MAR216A,False,0,0,4.0
MAR216B,False,0,0,2.0
MAR217A,False,0,0,0.0
MAR217B,False,0,0,0.0
MAR217C,False,0,0,0.0
MAR218,False,0,0,1.0
MAR220,False,0,0,3.0
MAR220A,False,0,0,3.0
MAR220B,False,0,0,3.0
MAR221,False,0,0,1.0
MAR222,False,1,0,1.0
MAR223,False,1,0,0.0
MAR223E,False,1,0,1.0
MAR224,False,1,0,1.0
MAR224A,False,0,0,3.0
MAR225,False,0,0,1.0
MAR226,False,0,0,4.0
MAR228,False,0,0,3.0
MAR230,False,1,0,4.0
MAR231,False,0,0,4.0
MAR232,False,0,0,4.0
MAR235,False,1,0,3.0
MAR236,False,1,0,2.0
MAR237,False,1,0,3.0
MAR238,False,1,0,0.0
MAR239,False,1,0,4.0
MAR252A,False,1,0,0.0
MAR277,False,0,0,2.0
MAR277A,False,1,0,2.0
MBR13,False,0,0,3.0
MBR146,False,0,0,1.0
MBR147,False,1,0,2.0
MBR148,False,0,0,1.0
MBR166A,False,0,0,3.0
MBR174A,False,0,0,3.0
MBR177,False,0,0,1.0
MBR180,False,1,0,1.0
MBR182,False,1,0,1.0
MBR185,False,0,0,3.0
MBR190,False,0,0,3.0
MBR194,False,0,0,3.0
MBR196,False,1,0,4.0
MBR198,False,1,0,3.0
MBR198A,False,1,0,3.0
MBR199,False,0,0,3.0
MBR199A,False,0,0,3.0
MBR200A,False,1,0,3.0
MBR205,False,0,0,1.0
MBR208,False,1,0,1.0
MBR208A,False,0,0,1.0
MBR208B,False,0,0,1.0
MCR1,False,1,0,3.0
MCR10,False,1,0,1.0
MCR106,False,1,0,3.0
MCR10A,False,1,0,1.0
MCR11,False,0,0,4.0
MCR114,False,1,0,4.0
MCR115,False,1,0,1.0
MCR118,False,0,0,1.0
MCR119,False,1,0,1.0
MCR12,False,0,0,1.0
MCR120,False,1,0,0.0
MCR123,False,0,0,3.0
MCR124,False,0,0,3.0
MCR127,False,0,0,3.0
MCR129,False,0,0,3.0
MCR13,False,1,0,3.0
MCR130,False,0,0,3.0
MCR131,False,0,0,0.0
MCR132,False,0,0,3.0
MCR135,False,1,0,4.0
MCR137,False,0,0,3.0
MCR139,False,0,0,0.0
MCR14,False,1,0,3.0
MCR140,False,0,0,1.0
MCR15,False,0,0,3.0
MCR17,False,1,0,1.0
MCR19,False,1,0,0.0
MCR2,False,1,0,3.0
MCR21,False,1,0,1.0
MCR3,False,1,0,3.0
MCR4,False,1,0,3.0
MCR5,False,0,0,3.0
MCR66,False,0,0,1.0
MCR7,False,1,0,3.0
MCR70,False,0,0,3.0
MCR75,False,1,0,2.0
MCR8,False,0,0,3.0
MCR82,False,0,0,1.0
MCR83,False,0,0,1.0
MCR86,False,0,0,3.0
MCR87,False,1,0,3.0
MCR9,False,0,0,3.0
MCR90,False,0,0,1.0
MCR95,False,0,0,4.0
MGR1,False,0,0,0.0
MGR19,False,0,0,4.0
MGR3,False,1,0,1.0
MGR4,False,1,0,1.0
MGR5,False,0,0,3.0
MHR10,False,0,0,0.0
MHR12,False,0,0,2.0
MHR15A,False,0,0,3.0
MHR15B,False,0,0,3.0
MHR15D,False,1,0,3.0
MHR15E,False,0,0,3.0
MHR17,False,0,0,4.0
MHR18,False,0,0,0.0
MHR18A,False,0,0,2.0
MHR18B,False,1,0,0.0
MHR18C,False,0,0,0.0
MHR18D,False,0,0,3.0
MHR18E,False,0,0,2.0
MHR1A,False,0,0,4.0
MHR1B,False,0,0,4.0
MHR1C,False,1,0,4.0
MHR1D,False,0,0,3.0
MHR22,False,1,0,3.0
MHR28B,False,0,0,0.0
MHR28D,False,1,0,0.0
MHR3,False,0,0,0.0
MHR34,False,1,0,2.0
MHR35,False,0,0,2.0
MHR40A,False,0,0,2.0
MHR40B,False,1,0,2.0
MHR6A,False,1,0,4.0
MHR6B,False,1,0,4.0
MJR100,False,1,0,0.0
MJR104,False,1,0,0.0
MJR105,False,1,0,3.0
MJR106,False,1,0,1.0
MJR107,False,0,0,4.0
MJR114,False,0,0,2.0
MJR115,False,0,0,1.0
MJR116,False,1,0,1.0
MJR117A,False,1,0,3.0
MJR117B,False,1,0,3.0
MJR117C,False,1,0,3.0
MJR118B,False,1,0,1.0
MJR118C,False,1,0,1.0
MJR118D,False,1,0,1.0
MJR124,False,1,0,0.0
MJR125,False,0,0,3.0
MJR126,False,0,0,4.0
MJR52,False,0,0,3.0
MJR53,False,1,0,3.0
MJR54,False,0,0,3.0
MJR58,False,0,0,1.0
MJR59,False,0,0,3.0
MJR63,False,0,0,2.0
MJR66,False,1,0,4.0
MJR67,False,0,0,1.0
MJR68,False,0,0,0.0
MJR69,False,0,0,0.0
MJR70,False,1,0,0.0
MJR71,False,1,0,0.0
MJR72,False,0,0,0.0
MJR73,False,0,0,2.0
MJR75,False,1,0,4.0
MJR76,False,1,0,0.0
MJR81,False,1,0,0.0
MJR83,False,1,0,2.0
MJR85,False,1,0,2.0
MJR92,False,1,0,0.0
MJR93,False,1,0,4.0
MJR95,False,1,0,2.0
MJR96,False,0,0,0.0
MJR98,False,1,0,3.0
MJR99,False,1,0,3.0
MLR11,False,1,0,0.0
MLR110A,False,0,0,2.0
MLR111A,False,0,0,4.0
MLR111B,False,0,0,4.0
MLR111C,False,0,0,4.0
MLR111D,False,0,0,4.0
MLR111E,False,0,0,4.0
MLR111F,False,0,0,4.0
MLR112A,False,0,0,3.0
MLR113A,False,1,0,2.0
MLR113B,False,1,0,2.0
MLR113C,False,0,0,2.0
MLR113D,False,0,0,2.0
MLR114A,False,0,0,3.0
MLR117A,False,0,0,3.0
